,ISSN,Issn,Title,CiteScore,SNIP,SJR,H index,IF,"Eigen Factor
Score",Scopus_Quartile,SJR Quartile,HJRS Category,JPI,Medallion,HEC Recognized?,Scopus_Subject_Category,SCimago_Categories,SCimago_Areas,WoS_Category,HJRS_Subject_Category,ESA_Index,ESA_Index_Imputed,ESA_Quartile,ESA_Quartile_Imputed,ranked_ESA_Index,ranked_ESA_Index_Imputed
61,,"23299266, 23299274",ieee/caa journal of automatica sinica,13.0,2.588,2.132,67.0,0.0,0.0,PQ1,JQ1,W,86,Gold,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Information Systems (Q1),Computer Science; Engineering; Mathematics,,Artificial Intelligence,0.4933333333333333,0.8450000000000001,ESA_Q1,ESAImp_Q1,62.5,24.0
62,1069-2509,"10692509, 18758835",integrated computer-aided engineering,7.9,1.416,1.227,47.0,6.137,0.00087,PQ1,JQ2,W,64,Bronze,Yes,Artificial Intelligence,Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Software (Q1); Theoretical Computer Science (Q1); Artificial Intelligence (Q2),Computer Science; Mathematics,"ENGINEERING, MULTIDISCIPLINARY",Artificial Intelligence,0.4933333333333333,0.425,ESA_Q1,ESAImp_Q1,62.5,72.0
63,1562-2479,"15622479, 21993211",international journal of fuzzy systems,8.5,1.198,0.908,54.0,4.085,0.00404,PQ1,JQ2,W,64,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Software (Q2); Theoretical Computer Science (Q2),Computer Science; Mathematics,AUTOMATION & CONTROL SYSTEMS,Artificial Intelligence,0.4883333333333333,0.4183333333333333,ESA_Q1,ESAImp_Q1,64.0,73.0
64,2504-446X,2504446X,drones,7.2,1.932,0.995,33.0,5.532,0.00173,PQ1,JQ2,W,67,Bronze,Yes,Artificial Intelligence,Aerospace Engineering (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems (Q1); Artificial Intelligence (Q2),Computer Science; Engineering,REMOTE SENSING,Artificial Intelligence,0.4733333333333334,0.4066666666666667,ESA_Q1,ESAImp_Q1,65.0,76.0
65,0924-8463,"09248463, 15728382",artificial intelligence and law,6.9,3.412,1.316,45.0,2.723,0.00106,PQ1,JQ1,W,70,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Law (Q1),Computer Science; Social Sciences,LAW,Artificial Intelligence,0.4716666666666667,0.4366666666666667,ESA_Q1,ESAImp_Q1,66.0,70.5
66,0219-1377,"02191377, 02193116",knowledge and information systems,5.9,1.369,0.988,85.0,2.531,0.00439,PQ1,JQ2,W,70,Bronze,Yes,Artificial Intelligence,Information Systems (Q1); Artificial Intelligence (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2); Software (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.4716666666666667,0.4150000000000001,ESA_Q1,ESAImp_Q1,67.0,74.0
67,,26386100,radiology: artificial intelligence,1.8,2.307,4.729,26.0,0.0,0.0,PQ3,JQ1,X,36,Clay,Yes,Artificial Intelligence,"Artificial Intelligence (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)",Computer Science; Health Professions; Medicine,,Artificial Intelligence,0.4683333333333333,0.5233333333333333,ESA_Q1,ESAImp_Q1,68.0,58.5
68,2379-8920,"23798920, 23798939",ieee transactions on cognitive and developmental systems,7.1,1.302,1.102,49.0,4.546,0.00211,PQ1,JQ2,W,67,Bronze,Yes,Artificial Intelligence,Software (Q1); Artificial Intelligence (Q2),Computer Science,ROBOTICS,Artificial Intelligence,0.4533333333333333,0.3933333333333333,ESA_Q1,ESAImp_Q1,69.0,78.0
69,2096-0433,"20960662, 20960433",computational visual media,5.9,1.615,1.579,23.0,4.127,0.00138,PQ1,JQ1,X,45,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Computer Graphics and Computer-Aided Design (Q1); Computer Vision and Pattern Recognition (Q1),Computer Science,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",Artificial Intelligence,0.4233333333333334,0.3716666666666667,ESA_Q1,ESAImp_Q1,70.0,79.0
70,,20960654,big data mining and analytics,12.8,2.342,1.557,30.0,0.0,0.0,PQ1,JQ1,X,37,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Computer Science Applications (Q1); Information Systems (Q1),Computer Science,,Artificial Intelligence,0.395,0.7466666666666667,ESA_Q1,ESAImp_Q1,71.0,31.0
71,1662-5218,16625218,frontiers in neurorobotics,4.8,1.32,0.874,44.0,3.493,0.00298,PQ2,JQ2,W,65,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Biomedical Engineering (Q2),Computer Science; Engineering,ROBOTICS,Artificial Intelligence,0.3916666666666666,0.3383333333333333,ESA_Q1,ESAImp_Q2,72.0,84.5
72,,"09410643, 14333058",neural computing and applications,8.7,1.592,1.072,111.0,0.0,0.0,PQ1,JQ2,W,79,Silver,Yes,Artificial Intelligence,Software (Q1); Artificial Intelligence (Q2),Computer Science,,Artificial Intelligence,0.3883333333333333,0.4916666666666667,ESA_Q1,ESAImp_Q1,73.0,62.5
73,,26665468,energy and ai,6.0,2.55,2.536,23.0,0.0,0.0,PQ1,JQ1,X,37,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Energy (miscellaneous) (Q1); Engineering (miscellaneous) (Q1),Computer Science; Energy; Engineering,,Artificial Intelligence,0.3783333333333333,0.73,ESA_Q1,ESAImp_Q1,74.0,32.0
74,1387-2532,"15737454, 13872532",autonomous agents and multi-agent systems,4.3,1.622,0.813,78.0,2.475,0.00124,PQ2,JQ2,W,61,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q2),Computer Science,AUTOMATION & CONTROL SYSTEMS,Artificial Intelligence,0.3733333333333333,0.34,ESA_Q1,ESAImp_Q2,75.0,82.5
75,0738-4602,7384602,ai magazine,4.5,1.327,0.577,83.0,2.524,0.00185,PQ2,JQ2,W,63,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3699999999999999,0.3316666666666666,ESA_Q1,ESAImp_Q2,76.0,86.0
76,,25426605,internet of things (netherlands),10.2,2.076,1.607,39.0,0.0,0.0,PQ1,JQ1,W,72,Bronze,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Management of Technology and Innovation (Q1); Software (Q1),"Business, Management and Accounting; Computer Science; Engineering",,Artificial Intelligence,0.3683333333333333,0.7200000000000001,ESA_Q1,ESAImp_Q1,77.0,34.0
77,1935-3812,"19353820, 19353812",swarm intelligence,7.4,1.25,0.765,43.0,3.727,0.00051,PQ1,JQ2,X,53,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2),Computer Science,ROBOTICS,Artificial Intelligence,0.3666666666666667,0.325,ESA_Q1,ESAImp_Q2,78.5,89.5
78,1370-4621,"13704621, 1573773X",neural processing letters,4.5,0.758,0.597,61.0,2.565,0.00408,PQ2,JQ2,W,55,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Software (Q2); Neuroscience (miscellaneous) (Q3),Computer Science; Neuroscience,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3666666666666667,0.315,ESA_Q1,ESAImp_Q2,78.5,93.0
79,0925-9902,"15737675, 09259902",journal of intelligent information systems,5.4,1.57,0.805,60.0,2.504,0.00113,PQ2,JQ2,W,59,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Information Systems (Q2); Software (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.36,0.3266666666666667,ESA_Q1,ESAImp_Q2,80.0,88.0
80,0141-9331,1419331,microprocessors and microsystems,3.2,1.866,0.538,45.0,3.503,0.00218,PQ2,JQ3,X,52,Honorable Mention,Yes,Artificial Intelligence,Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Artificial Intelligence (Q3); Software (Q3),Computer Science,"COMPUTER SCIENCE, THEORY & METHODS",Artificial Intelligence,0.3566666666666666,0.3066666666666667,ESA_Q1,ESAImp_Q2,81.0,97.5
81,0263-5747,"02635747, 14698668",robotica,4.4,1.097,0.59,72.0,2.406,0.00214,PQ1,-,,,,,Artificial Intelligence,Computer Science Applications (Q2); Control and Systems Engineering (Q2); Mathematics (miscellaneous) (Q2); Software (Q2),Computer Science; Engineering; Mathematics,ROBOTICS,,0.3466666666666667,0.3066666666666667,ESA_Q2,ESAImp_Q2,82.5,97.5
82,2083-2567,"24496499, 20832567",journal of artificial intelligence and soft computing research,7.6,1.336,1.221,25.0,2.675,0.00034,PQ1,JQ2,X,49,Honorable Mention,Yes,Artificial Intelligence,Computer Vision and Pattern Recognition (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Modeling and Simulation (Q1); Artificial Intelligence (Q2),Computer Science; Mathematics,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3466666666666667,0.3183333333333333,ESA_Q2,ESAImp_Q2,82.5,92.0
83,1094-6136,10946136,journal of scheduling,3.7,1.584,0.879,64.0,2.13,0.00146,PQ2,JQ2,W,61,Bronze,Yes,Artificial Intelligence,Engineering (miscellaneous) (Q1); Artificial Intelligence (Q2); Management Science and Operations Research (Q2); Software (Q2),Computer Science; Decision Sciences; Engineering,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,Artificial Intelligence,0.345,0.3133333333333333,ESA_Q2,ESAImp_Q2,84.0,94.0
84,1433-7541,"1433755X, 14337541",pattern analysis and applications,4.8,0.999,0.707,61.0,2.307,0.00174,PQ2,JQ2,X,52,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computer Vision and Pattern Recognition (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3299999999999999,0.2966666666666666,ESA_Q2,ESAImp_Q2,85.0,103.0
85,0269-8889,"14698005, 02698889",knowledge engineering review,6.6,1.158,0.681,66.0,2.016,0.00042,PQ1,JQ2,X,44,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Software (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3266666666666667,0.3033333333333333,ESA_Q2,ESAImp_Q2,86.0,99.5
86,1729-8814,17298806,international journal of advanced robotic systems,4.1,0.854,0.549,56.0,1.714,0.00386,PQ2,JQ3,X,48,Honorable Mention,Yes,Artificial Intelligence,Computer Science Applications (Q2); Artificial Intelligence (Q3); Software (Q3),Computer Science,ROBOTICS,Artificial Intelligence,0.3266666666666666,0.2833333333333332,ESA_Q2,ESAImp_Q2,87.0,109.0
87,,26673053,intelligent systems with applications,7.5,2.734,1.606,11.0,0.0,0.0,PQ1,JQ1,X,35,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Computer Vision and Pattern Recognition (Q1); Signal Processing (Q1),Computer Science,,Artificial Intelligence,0.325,0.6766666666666667,ESA_Q2,ESAImp_Q1,88.0,38.0
88,2160-6455,"21606463, 21606455",acm transactions on interactive intelligent systems,6.2,1.315,0.622,42.0,1.887,0.00193,PQ2,JQ2,W,60,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Human-Computer Interaction (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.32,0.2866666666666667,ESA_Q2,ESAImp_Q2,89.0,106.0
89,,"23644974, 23644966",granular computing,9.3,1.445,1.336,40.0,0.0,0.0,PQ1,JQ1,X,37,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1); Computer Science Applications (Q1); Information Systems (Q1),Computer Science,,Artificial Intelligence,0.315,0.6666666666666666,ESA_Q2,ESAImp_Q1,90.0,41.5
90,,2666920X,computers and education: artificial intelligence,4.2,5.935,0.0,17.0,0.0,0.0,PQ1,-,Y,1,Null,Yes,Artificial Intelligence,Artificial Intelligence; Computer Science Applications; Education,Computer Science; Social Sciences,,Artificial Intelligence,0.31,0.355,ESA_Q2,ESAImp_Q1,91.0,81.0
91,0168-7433,"15730670, 01687433",journal of automated reasoning,4.2,1.387,0.93,58.0,1.15,0.00141,PQ2,JQ2,W,59,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Software (Q2),Computer Science,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.3083333333333333,0.2883333333333333,ESA_Q2,ESAImp_Q2,92.0,105.0
92,0301-0066,"14684233, 03010066",perception,2.0,0.656,0.458,99.0,1.695,0.00215,PQ3,JQ3,X,47,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Ophthalmology (Q3); Sensory Systems (Q4),Computer Science; Medicine; Neuroscience; Psychology,PSYCHOLOGY,Artificial Intelligence,0.3066666666666667,0.2749999999999999,ESA_Q2,ESAImp_Q2,93.0,112.0
93,0266-4720,"14680394, 02664720",expert systems,4.7,0.877,0.599,45.0,2.812,0.00155,PQ1,JQ2,X,50,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Control and Systems Engineering (Q2); Theoretical Computer Science (Q2),Computer Science; Engineering; Mathematics,"COMPUTER SCIENCE, THEORY & METHODS",Artificial Intelligence,0.3066666666666666,0.2666666666666666,ESA_Q2,ESAImp_Q2,94.0,116.5
94,,"10954333, 10512004",digital signal processing: a review journal,6.2,1.352,0.985,85.0,0.0,0.0,PQ1,JQ2,W,71,Bronze,Yes,Artificial Intelligence,"Applied Mathematics (Q1); Computational Theory and Mathematics (Q1); Electrical and Electronic Engineering (Q1); Artificial Intelligence (Q2); Computer Vision and Pattern Recognition (Q2); Signal Processing (Q2); Statistics, Probability and Uncertainty (Q2)",Computer Science; Decision Sciences; Engineering; Mathematics,,Artificial Intelligence,0.305,0.4083333333333334,ESA_Q2,ESAImp_Q1,95.0,75.0
95,1861-2776,"18612784, 18612776",intelligent service robotics,5.0,1.334,0.779,35.0,2.468,0.00076,PQ1,JQ2,X,51,Honorable Mention,Yes,Artificial Intelligence,Computational Mechanics (Q1); Engineering (miscellaneous) (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2),Computer Science; Engineering,ROBOTICS,Artificial Intelligence,0.3016666666666667,0.27,ESA_Q2,ESAImp_Q2,96.0,114.0
96,1381-1231,"13811231, 15729397",journal of heuristics,3.9,0.845,0.589,70.0,2.247,0.00082,PQ2,JQ2,X,50,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Control and Optimization (Q2); Information Systems (Q2); Management Science and Operations Research (Q2); Software (Q2),Computer Science; Decision Sciences; Mathematics,"COMPUTER SCIENCE, THEORY & METHODS",Artificial Intelligence,0.2966666666666667,0.2666666666666666,ESA_Q2,ESAImp_Q2,97.0,116.5
97,,25692925,iacr transactions on cryptographic hardware and embedded systems,9.0,3.58,0.0,32.0,0.0,0.0,PQ1,-,Y,1,Null,Yes,Artificial Intelligence,Artificial Intelligence; Computer Graphics and Computer-Aided Design; Computer Networks and Communications; Hardware and Architecture; Signal Processing; Software,Computer Science,,Artificial Intelligence,0.295,0.34,ESA_Q2,ESAImp_Q2,98.0,82.5
98,,9740635,international journal of artificial intelligence,6.3,1.541,1.68,30.0,0.0,0.0,PQ2,JQ1,X,35,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q1),Computer Science,,Artificial Intelligence,0.2916666666666667,0.3666666666666667,ESA_Q2,ESAImp_Q1,99.5,80.0
99,,"15730409, 09210296",journal of intelligent and robotic systems: theory and applications,5.6,1.348,0.816,89.0,0.0,0.0,PQ1,JQ2,W,67,Bronze,Yes,Artificial Intelligence,Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Software (Q2),Computer Science; Engineering,,Artificial Intelligence,0.2916666666666667,0.395,ESA_Q2,ESAImp_Q1,99.5,77.0
100,0883-9514,"10876545, 08839514",applied artificial intelligence,3.0,0.989,0.506,60.0,2.777,0.00097,PQ3,JQ3,X,47,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q3),Computer Science,"ENGINEERING, ELECTRICAL & ELECTRONIC",Artificial Intelligence,0.29,0.2566666666666666,ESA_Q2,ESAImp_Q2,101.0,120.0
101,0824-7935,"08247935, 14678640",computational intelligence,4.0,0.947,0.638,54.0,2.142,0.00106,PQ1,JQ2,X,48,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Mathematics (Q2),Computer Science; Mathematics,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",Artificial Intelligence,0.285,0.2566666666666666,ESA_Q2,ESAImp_Q2,102.0,120.0
102,,"1757997X, 17579961","law, innovation and technology",3.5,4.593,0.433,20.0,0.0,0.0,PQ1,JQ3,X,26,Null,Yes,Artificial Intelligence,Law (Q1); Computer Science (miscellaneous) (Q2); Artificial Intelligence (Q3); Biotechnology (Q3); Computer Science Applications (Q3),"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences",,Artificial Intelligence,0.2833333333333333,0.3383333333333333,ESA_Q2,ESAImp_Q2,103.0,84.5
103,2475-1502,"24751510, 24751502",ieee transactions on games,5.6,1.758,0.594,48.0,1.237,0.00031,PQ1,JQ2,X,40,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Software (Q2),Computer Science; Engineering,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",Artificial Intelligence,0.2816666666666667,0.2683333333333333,ESA_Q2,ESAImp_Q2,104.0,115.0
104,2640-4567,,advanced intelligent systems,0.0,0.0,0.0,0.0,7.298,0.00312,,,Y,1,Null,Yes,,,,AUTOMATION & CONTROL SYSTEMS,Artificial Intelligence,0.2766666666666666,0.1816666666666666,ESA_Q2,ESAImp_Q2,105.0,164.0
105,0167-5133,"01675133, 14774593",journal of semantics,2.2,2.072,0.709,46.0,1.0,0.0013,PQ1,JQ2,W,56,Honorable Mention,Yes,Artificial Intelligence,Arts and Humanities (miscellaneous) (Q1); Linguistics and Language (Q1); Artificial Intelligence (Q2),Arts and Humanities; Computer Science; Social Sciences,LINGUISTICS,Artificial Intelligence,0.2749999999999999,0.2566666666666666,ESA_Q2,ESAImp_Q2,106.0,120.0
106,1383-7133,"15729354, 13837133",constraints,7.5,1.273,0.626,47.0,0.583,0.00049,PQ1,JQ2,X,43,Clay,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Discrete Mathematics and Combinatorics (Q2); Software (Q2),Computer Science; Mathematics,"COMPUTER SCIENCE, THEORY & METHODS",Artificial Intelligence,0.2733333333333334,0.2633333333333333,ESA_Q2,ESAImp_Q2,107.0,118.0
107,1351-3249,"14698110, 13513249",natural language engineering,3.6,1.091,0.519,59.0,1.841,0.00082,PQ1,JQ3,X,46,Clay,Yes,Artificial Intelligence,Linguistics and Language (Q1); Artificial Intelligence (Q3); Software (Q3),Computer Science; Social Sciences,LINGUISTICS,Artificial Intelligence,0.27,0.2433333333333333,ESA_Q2,ESAImp_Q2,108.0,126.5
108,0368-492X,0368492X,kybernetes,3.7,0.844,0.409,47.0,2.352,0.00155,PQ1,JQ3,X,43,Clay,Yes,Artificial Intelligence,Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3),Computer Science; Engineering; Mathematics; Social Sciences,"COMPUTER SCIENCE, CYBERNETICS",Artificial Intelligence,0.2699999999999999,0.235,ESA_Q2,ESAImp_Q2,109.0,131.0
109,1355-8250,"20512201, 13558250",journal of consciousness studies,2.2,0.857,0.453,72.0,1.361,0.00185,PQ1,JQ3,X,46,Clay,Yes,Artificial Intelligence,"Philosophy (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Psychology (miscellaneous) (Q2); Artificial Intelligence (Q3)",Agricultural and Biological Sciences; Arts and Humanities; Computer Science; Psychology,"SOCIAL SCIENCES, INTERDISCIPLINARY",Artificial Intelligence,0.2666666666666666,0.24,ESA_Q2,ESAImp_Q2,110.0,129.0
110,1471-0684,"14753081, 14710684",theory and practice of logic programming,3.3,1.424,0.778,47.0,0.923,0.00094,PQ2,JQ2,X,52,Honorable Mention,Yes,Artificial Intelligence,Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Hardware and Architecture (Q2); Software (Q2); Theoretical Computer Science (Q2),Computer Science; Mathematics,LOGIC,Artificial Intelligence,0.2583333333333333,0.2416666666666667,ESA_Q2,ESAImp_Q2,111.0,128.0
111,0923-6082,"15730824, 09236082",multidimensional systems and signal processing,4.4,0.714,0.452,44.0,2.03,0.00138,PQ1,JQ3,X,41,Clay,Yes,Artificial Intelligence,Applied Mathematics (Q3); Artificial Intelligence (Q3); Computer Science Applications (Q3); Hardware and Architecture (Q3); Information Systems (Q3); Signal Processing (Q3); Software (Q3),Computer Science; Mathematics,"COMPUTER SCIENCE, THEORY & METHODS",Artificial Intelligence,0.2566666666666666,0.2266666666666666,ESA_Q2,ESAImp_Q2,112.0,136.0
